sample	Basal	Her2	LumA	LumB	Normal	Call	Confidence	ROR-S (Subtype Only)	ROR-S Group (Subtype Only)	Proliferation Score	ROR-P (Subtype + Proliferation)	ROR-P Group (Subtype + Proliferation)	ER	Her2_1
GBX.DISC.PCA316	-0.136710684273709	0.141224489795918	0.00139255702280912	0.149003601440576	-0.157839135654262	LumB	0.7	45.0044957879811	med	-0.11004106668795	38.808754846669	med	1.52399267425453	-0.387085598398768
GBX.DISC.PCA317	-0.0416326530612245	-0.267130852340936	0.263865546218487	-0.0949339735894358	0.237070828331333	LumA	0.94	24.5266361634913	med	-0.501715844755124	15.5196539459666	med	1.15774012137974	-0.00896973764034231
GBX.DISC.PCA318	-0.0469147659063625	0.00619447779111645	0.137478991596639	-0.123937575030012	-0.0106122448979592	LumA	0.66	33.2635255631664	med	-0.378518767046262	23.899069473048	med	0.499135805111616	0.736151185851787
GBX.DISC.PCA319	0.0731332533013205	-0.134021608643457	-0.0416326530612245	-0.00187274909963986	0.0413445378151261	Basal	0.39	41.2675270577502	med	-0.0525382531940747	38.4397598312442	med	-0.0136606309384987	-0.0970754948314598
GBX.DISC.PCA32	-0.0238655462184874	-0.247442977190876	0.176278511404562	-0.160528211284514	0.120960384153661	LumA	0.78	27.4373647660476	med	-0.0770545995867122	33.1897928450252	med	-0.577447726884145	1.15238837201225
GBX.DISC.PCA320	0.135078031212485	0.0992557022809124	-0.194333733493397	-0.0739015606242497	0.00379351740696279	Basal	0.65	50.1214042276675	med	-0.215960461446554	35.1158384211962	med	0.218144062628193	-0.672063244263052
GBX.DISC.PCA321	-0.14093637454982	-0.105018007202881	0.218151260504202	0.204321728691477	0.0224249699879952	LumA	0.87	33.3115037458372	med	-0.505974349543933	18.9303990405104	med	0.319869880839018	0.248758330024046
GBX.DISC.PCA322	0.209507803121249	0.168307322929172	-0.26328931572629	0.0418247298919568	-0.0661224489795918	Basal	0.86	56.2964220156769	high	0.230907605151196	54.9103447606102	high	0.322892048701948	-2.05144585029208
GBX.DISC.PCA323	-0.0460504201680672	0.0934933973589436	-0.15140456182473	0.0613205282112845	-0.0969507803121249	LumB	0.48	49.6212775607937	med	0.234177370057954	53.3199243953324	high	-0.456586396424635	-0.610817592678552
GBX.DISC.PCA324	-0.070828331332533	-0.262136854741897	0.285954381752701	-0.297767106842737	0.322448979591837	LumA	0.98	20.1479340241508	low	-0.354073242267984	20.0185115186766	med	-0.964268623684075	0.0691260715333127
GBX.DISC.PCA325	-0.00677070828331333	-0.0381752701080432	0.149867947178872	-0.0843697478991597	0.0087875150060024	LumA	0.7	32.9596623382529	med	-0.220187406581903	29.9298710220582	med	1.24743907736991	0.644180627817448
GBX.DISC.PCA326	-0.0625690276110444	0.18031212484994	-0.186362545018007	0.0343337334933974	-0.0720768307322929	LumB	0.79	51.8107015209095	med	0.660468059429151	71.2404649023974	high	-0.608830195791223	-1.04182623666954
GBX.DISC.PCA327	-0.0330852340936375	-0.181944777911164	0.159663865546219	-0.0794717887154862	0.137575030012005	LumA	0.73	30.3964819010522	med	0.16601140141011	44.060915325459	med	0.284174328347629	0.782169351961033
GBX.DISC.PCA328	-0.0211764705882353	-0.224393757503001	0.00187274909963986	0.0642016806722689	-0.0692917166866747	LumB	0.34	38.7763167067297	med	0.309930358477855	52.0459141638755	med	0.0929810167067741	0.580340240452226
GBX.DISC.PCA329	-0.100408163265306	-0.0790876350540216	0.119519807923169	-0.0336614645858343	0.0638175270108043	LumA	0.59	34.0017578893581	med	-0.379319728012	23.9035948199857	med	1.56964499616622	0.636970505463925
GBX.DISC.PCA33	-0.0161824729891957	0.0113805522208884	-0.0672749099639856	-0.020984393757503	0.0684273709483793	Basal	0.36	43.7011310249276	med	-0.0748681159266975	38.9205734875046	med	-0.268846989795267	-0.794793730728333
GBX.DISC.PCA330	0.1631212484994	0.00782713085234094	-0.137094837935174	0.0512364945978391	-0.0180072028811525	Basal	0.74	48.6390642542758	med	0.505123870200254	63.171009510954	high	-0.517104496577387	-0.487858399245722
GBX.DISC.PCA331	0.226122448979592	0.00657863145258103	-0.301512605042017	-0.0141656662665066	-0.142953181272509	Basal	0.89	54.6548937717393	high	0.220637075380403	53.2851050276781	high	0.122944051697521	2.25381474733183
GBX.DISC.PCA332	0.0234813925570228	-0.0690036014405762	-0.0626650660264106	0.0139735894357743	0.0371188475390156	Basal	0.2	43.1120551898312	med	0.0432489939524926	43.1168942079427	med	0.630469399900799	-0.462039601326241
GBX.DISC.PCA333	0.251476590636254	-0.150636254501801	-0.00648259303721489	-0.301128451380552	0.247058823529412	Basal	0.92	35.4461012231905	med	-0.0382786824109762	36.7219379530498	med	-0.33416573770178	0.698528150953885
GBX.DISC.PCA334	0.25406962785114	0.0643937575030012	-0.37594237695078	0.170036014405762	-0.261080432172869	Basal	0.92	61.8068067053457	high	0.867779115584031	81.4279003623268	high	-1.12272932003333	0.090861160550715
GBX.DISC.PCA335	0.107130852340936	-0.0151260504201681	-0.100600240096038	-0.109915966386555	0.0867707082833133	Basal	0.54	43.8175355198644	med	0.551445327351102	63.4908026369693	high	-0.0637041913091304	-0.477911317680801
GBX.DISC.PCA336	-0.0606482593037215	-0.330996398559424	0.229771908763505	-0.169459783913565	0.26309723889555803	LumA	0.93	23.6628536128804	med	-0.320978790435561	22.1483844114728	med	-0.315489175348812	0.233065094461517
GBX.DISC.PCA337	0.0537334933973589	-0.200768307322929	0.152364945978391	-0.11202881152461	0.170420168067227	LumA	0.76	30.3085891616129	med	-0.230582035433683	27.9965013766931	med	-0.331277795188689	1.95148435603913
GBX.DISC.PCA338	-0.0437454981992797	0.114141656662665	-0.0733253301320528	0.258199279711885	-0.241680672268908	LumB	0.93	49.9909865202175	med	-0.051659707211554703	42.3734041736603	med	-0.145437285607309	1.384418990265
GBX.DISC.PCA339	-0.0860024009603842	-0.443649459783914	0.351164465786315	-0.242352941176471	0.307563025210084	LumA	0.99	15.6339471653697	low	-0.30002760795385	20.2859364377968	med	-0.219682656351389	0.859861049275522
GBX.DISC.PCA34	0.0463385354141657	0.132196878751501	-0.16984393757503	0.206914765906363	-0.0658343337334934	LumB	0.85	53.8454929602712	high	0.165376610338463	51.9367521559685	med	-0.563806022094921	-1.60768054388787
GBX.DISC.PCA340	0.147178871548619	0.023577430972389	-0.214021608643457	-0.13421368547419	0.024249699879952	Basal	0.69	48.8789931499188	med	0.39132619371611	58.5535096048203	high	-0.245472724125506	0.81044932341452
GBX.DISC.PCA341	-0.0593037214885954	-0.176182472989196	0.198079231692677	-0.116446578631453	0.204705882352941	LumA	0.85	28.1404034021891	med	-0.216665562916841	28.2259495737679	med	-0.114715175829269	0.194291372352963
GBX.DISC.PCA342	0.0691956782713085	0.131140456182473	-0.0599759903961585	0.0434573829531813	-0.129987995198079	Basal	0.64	46.6555374674105	med	-0.346119055091225	29.376511788966	med	-0.275917116394917	1.13124816005755
GBX.DISC.PCA343	-0.0540216086434574	0.0248259303721489	0.090516206482593	0.0988715486194478	-0.0791836734693878	LumB	0.51	39.174072849827	med	0.248511487084325	50.8422898958616	med	-0.713593542496686	0.792310780167068
GBX.DISC.PCA344	-0.120384153661465	-0.0763985594237695	0.0322208883553421	0.0509483793517407	-0.0398079231692677	LumB	0.28	38.9759129791964	med	-0.0377871708201682	38.9976437655853	med	-0.451341318356404	0.858432408035309
GBX.DISC.PCA345	0.071500600240096	0.164273709483794	-0.0896518607442977	-0.093109243697479	-0.0381752701080432	Basal	0.75	46.0994906532025	med	-0.392870117338521	27.3235868038754	med	-0.159514026394054	-0.689343265070507
GBX.DISC.PCA346	0.233037214885954	0.0595918367346939	-0.266746698679472	-0.0619927971188475	-0.110204081632653	Basal	0.9	53.2257738684556	high	0.237562612124585	53.723328845582	high	-0.127864993084605	-0.664154034407717
GBX.DISC.PCA347	-0.173109243697479	0.127010804321729	0.0364465786314526	0.228043217286915	-0.048547418967587	LumB	0.89	44.4842819243274	med	-0.145111430768804	37.3667811510716	med	1.26338964995245	-1.01859050822318
GBX.DISC.PCA348	0.1937575030012	0.101944777911164	-0.277022809123649	0.0382713085234094	-0.0567106842737095	Basal	0.82	55.7549538077254	high	0.58798341901523	68.7251860841846	high	-1.27462352358125	-1.54186262371417
GBX.DISC.PCA349	-0.260888355342137	-0.137575030012005	0.309867947178872	-0.0793757503001201	0.00792316926770708	LumA	0.97	23.6940109952122	med	-0.276186804803535	25.155858892468	med	0.57025487890281	1.08583101116032
GBX.DISC.PCA35	0.177046818727491	0.262713085234094	-0.469003601440576	0.303529411764706	-0.466122448979592	LumB	0.97	70.423980539171	high	0.786188293014024	81.6189803958006	high	-0.910193359210311	0.0786017897000932
GBX.DISC.PCA350	0.0454741896758704	-0.216518607442977	0.129027611044418	-0.131332533013205	0.0528691476590636	LumA	0.63	30.6812992255914	med	-0.502127785408367	17.2040135390841	med	1.28836840977351	-0.914620790035843
GBX.DISC.PCA351	0.074765906362545	0.208547418967587	-0.0674669867947179	0.0535414165666266	0.00638655462184874	Basal	0.85	48.2976036147165	med	-0.281708745308971	32.7138843456261	med	1.12469089764252	-0.624185178323437
GBX.DISC.PCA352	0.0811044417767107	0.0810084033613445	-0.16062424969988	0.0681392557022809	-0.0880192076830732	Basal	0.43	50.5641884333027	med	-2.41554895393312e-5	44.0200701197973	med	0.902228168407016	-2.21343868645575
GBX.DISC.PCA353	0.0540216086434574	-0.197695078031212	-0.0417286914765906	0.081968787515006	-0.0211764705882353	LumB	0.43	41.6449041716828	med	0.635970113952306	65.830870157812	high	-1.03457513182237	-2.23623494706984
GBX.DISC.PCA354	0.0500840336134454	-0.178199279711885	0.106842737094838	-0.0955102040816327	0.19625450180072	LumA	0.83	32.7848079242426	med	-0.415705622690509	21.4136743878948	med	-0.45449517430433	0.853485014206988
GBX.DISC.PCA355	0.216134453781513	0.11202881152461	-0.261752701080432	-0.0271308523409364	-0.212196878751501	Basal	0.87	54.2870691709907	high	0.0174946405545829	45.5345661530589	med	-0.5435983374493	0.532653287334621
GBX.DISC.PCA356	0.0704441776710684	0.109915966386555	-0.13046818727491	0.104633853541417	-0.135846338535414	LumB	0.55	50.295540546967	med	0.435663721765103	61.4822075002183	high	-0.50007234240566	-2.32791177680184
GBX.DISC.PCA357	0.0285714285714286	-0.0274189675870348	-0.057671068427371	0.0379831932773109	-0.0599759903961585	LumB	0.21	43.9416458640491	med	0.388900401196814	57.3040486198997	high	-1.38779678183245	0.0671363463081913
GBX.DISC.PCA358	-0.140360144057623	0.217382953181273	-0.11327731092437	0.206530612244898	-0.222088835534214	LumB	0.87	51.8188519324341	med	0.530878390641518	66.5716072423089	high	-1.45878143263478	0.630227328839019
GBX.DISC.PCA359	-0.215174069627851	-0.0457623049219688	0.17109243697479	-0.00792316926770708	0.13046818727491	LumA	0.77	32.2145971451169	med	0.0201159023883597	39.6671718528379	med	-0.477511453639268	-0.59197604786663
GBX.DISC.PCA36	0.141032412965186	0.183289315726291	-0.313229291716687	0.249267707082833	-0.271068427370948	LumB	0.92	61.7159441080715	high	0.253290974689135	57.6946706663304	high	0.0733489736512127	-1.5802871498993
GBX.DISC.PCA360	0.196062424969988	0.0178151260504202	-0.0884033613445378	-0.144873949579832	0.157743097238896	Basal	0.83	43.6510215384224	med	-0.208196306505514	33.1572227503916	med	-1.07731508570549	-0.168790147422795
GBX.DISC.PCA361	-0.252052821128451	0.255798319327731	-0.021656662665066	0.252629051620648	-0.187995198079232	LumB	0.93	48.8018866206059	med	-0.131060946197593	39.7770546179485	med	0.0203379733345232	-1.01312200117782
GBX.DISC.PCA362	0.208067226890756	0.121632653061224	-0.42530612244898	0.280480192076831	-0.37594237695078	LumB	0.95	66.3115695220959	high	0.8113775894478	80.8467317214219	high	-0.0767067331192161	-1.17007576257341
GBX.DISC.PCA363	-0.284513805522209	-0.0825450180072029	0.242448979591837	0.194621848739496	-0.0602641056422569	LumA	0.91	31.7605270002401	med	-0.10029706029471	34.9568895615624	med	1.13690090241467	0.29325140281525
GBX.DISC.PCA364	-0.136326530612245	-0.182424969987995	0.246482593037215	0.137382953181272	-0.0731332533013205	LumA	0.92	29.905257123706	med	-0.377071901653664	22.7271994424267	med	0.753801809426358	-0.412408312196126
GBX.DISC.PCA365	-0.0745738295318127	0.0699639855942377	-0.0643937575030012	0.225834333733493	-0.15937575030012	LumB	0.89	48.2788987324059	med	0.39368359422145	59.4648363350673	high	-1.2510175742946	-0.148687924440118
GBX.DISC.PCA366	-0.125090036014406	0.132196878751501	-0.021656662665066	0.171476590636255	-0.181944777911164	LumB	0.77	46.2609024307888	med	0.584662275577169	66.788936958914	high	-1.10126011466107	-0.489256123816322
GBX.DISC.PCA367	-0.0587274909963986	-0.055078031212485	0.0922448979591837	0.139783913565426	0.0189675870348139	LumB	0.67	38.5912695548054	med	0.137710553175597	45.9975598600107	med	0.970698467335698	-0.0171503234457447
GBX.DISC.PCA368	-0.0298199279711885	0.0133973589435774	-0.085234093637455	0.216902761104442	-0.186458583433373	LumB	0.87	48.3854680282466	med	-0.0430388535895359	41.7882374734779	med	0.605792889155122	-1.49447717068699
GBX.DISC.PCA369	-0.158511404561825	0.0176230492196879	0.123937575030012	0.110492196878752	0.0181992797118848	LumA	0.61	37.3597514522986	med	-0.0224723385389019	39.696495732824	med	0.0587780311873471	0.779336840231277
GBX.DISC.PCA37	0.0801440576230492	-0.113085234093637	0.0976230492196879	0.101848739495798	0.0330852340936375	LumB	0.52	37.5710557648189	med	-0.237208580901921	30.2983596971117	med	0.888187383576636	-1.17076208710275
GBX.DISC.PCA370	-0.0358703481392557	-0.134021608643457	0.0554621848739496	-0.0389435774309724	0.0495078031212485	LumA	0.3	36.082802988659	med	0.338486903124426	52.7221021834167	med	1.16688104595379	0.540070790850033
GBX.DISC.PCA371	-0.04	0.208643457382953	-0.258103241296519	0.225834333733493	-0.21421368547419	LumB	0.89	58.5141142667891	high	0.695262575703883	74.7693111364549	high	-1.4462680319279	0.0160498417514067
GBX.DISC.PCA372	0.00705882352941176	0.249939975990396	-0.142569027611044	0.146026410564226	-0.13546218487395	LumB	0.92	53.2290818373279	high	0.0525489131213073	47.7478439092152	med	0.781665311087123	-0.463968040079888
GBX.DISC.PCA373	0.130564225690276	0.157839135654262	-0.126626650660264	-0.0739015606242497	-0.0641056422569028	Basal	0.73	48.1515865711743	med	-0.165646549935136	36.8392906615739	med	-0.927790130577854	0.243009210859481
GBX.DISC.PCA374	0.11875150060024	-0.00408163265306122	-0.181080432172869	0.175894357743097	-0.163313325330132	LumB	0.78	52.1524566750371	med	0.848178368455804	77.9570962782528	high	-0.478819431887488	-0.552587052223807
GBX.DISC.PCA375	-0.0133013205282113	0.112701080432173	0.0551740696278511	0.0122448979591837	-0.0290516206482593	LumA	0.57	40.6811613643669	med	-0.368197575620651	26.8858596549304	med	-0.194077716391409	0.352288925216085
GBX.DISC.PCA376	-0.0676590636254502	-0.0712124849939976	0.251668667466987	-0.218919567827131	0.147178871548619	LumA	0.92	25.7036331677706	med	-0.426099395086575	19.5462977442516	med	-1.18456285888377	0.716128127913319
GBX.DISC.PCA377	0.174357743097239	0.134501800720288	-0.248307322929172	0.0814885954381753	-0.0853301320528211	Basal	0.77	55.6686748847115	high	-0.0763313737619121	42.4656644016514	med	0.289186772475904	-0.721175253021373
GBX.DISC.PCA378	0.104825930372149	-0.0893637454981993	0.0541176470588235	-0.357022809123649	0.263385354141657	Basal	0.94	32.1716626424123	med	-0.644612926275939	12.0869437239783	med	-0.69947013776805	0.0228675516010387
GBX.DISC.PCA379	-0.0348139255702281	-0.178487394957983	0.231116446578631	-0.0252100840336134	0.122785114045618	LumA	0.89	28.3839995966951	med	-0.138087634977792	31.493726102527	med	0.245693733593204	0.926399308912781
GBX.DISC.PCA38	0.122593037214886	-0.00225690276110444	-0.0706362545018007	-0.0506602641056423	-0.0834093637454982	Basal	0.6	43.8316036047737	med	-0.112080354469053	37.1776824653207	med	0.873349767781389	-0.838793418459576
GBX.DISC.PCA380	-0.197695078031212	0.274909963985594	-0.0141656662665066	0.418583433373349	-0.371140456182473	LumB	1	51.815918868724	med	0.144153421406888	51.7667799750904	med	0.814269932692167	0.0227210194984154
GBX.DISC.PCA381	0.124513805522209	-0.208355342136855	0.0816806722689076	-0.219015606242497	0.251668667466987	Basal	0.92	31.6890340198009	med	-0.037762777273584	35.7760869836331	med	0.951388126015783	0.29899604488619
GBX.DISC.PCA382	-0.100120048019208	0.315918367346939	-0.0869627851140456	0.202400960384154	-0.248019207683073	LumB	0.97	52.3034995558506	med	-0.0603851312734726	43.5041789842799	med	0.366199993751861	0.0522953206666906
GBX.DISC.PCA383	-0.0336614645858343	-0.112893157262905	0.085906362545018	0.00917166866746699	0.0704441776710684	LumA	0.45	35.9461733997882	med	0.13344237770478	44.6666122309963	med	-1.0371386880999	-1.17458449326171
GBX.DISC.PCA384	-0.0699639855942377	-0.231116446578631	0.17406962785114	-0.103001200480192	0.175030012004802	LumA	0.78	28.5019970648965	med	-0.15317345748896	30.6550967029368	med	-1.2107217855542	0.819269116639098
GBX.DISC.PCA385	-0.292484993997599	0.337623049219688	0.0758223289315726	0.390924369747899	-0.289891956782713	LumB	0.99	48.0733926473554	med	0.144706003484487	51.1420057372195	med	-0.0907715444689703	0.872355945386464
GBX.DISC.PCA386	0.032797118847539	0.264921968787515	-0.153997599039616	0.200096038415366	-0.2	LumB	0.94	54.9541898539934	high	0.179392246391926	53.3604203938511	high	1.10876374492285	0.340496560677449
GBX.DISC.PCA387	0.123841536614646	0.00283313325330132	-0.0109003601440576	-0.11078031212485	0.0941656662665066	Basal	0.61	40.4308772292917	med	-0.0627379474123127	38.1663227265528	med	0.207953533201141	0.468727033307121
GBX.DISC.PCA388	-0.15390156062425	0.163025210084034	0.153229291716687	-0.0237695078031212	0.0213685474189676	LumA	0.74	36.0558907257397	med	-0.315879833498555	28.0879219644787	med	-1.07972360512342	0.427288320439788
GBX.DISC.PCA389	0.118079231692677	-0.0535414165666266	-0.130660264105642	-0.0523889555822329	0.00619447779111645	Basal	0.59	45.5163617510063	med	-0.0651018930291206	39.2932813871345	med	0.23268775969039	1.49219258197104
GBX.DISC.PCA39	-0.0162785114045618	0.172821128451381	-0.341848739495798	0.301128451380552	-0.329363745498199	LumB	0.97	62.8367889774451	high	0.911508371375551	84.4615251466342	high	0.26854590443469	-0.447712730013256
GBX.DISC.PCA390	0.116350540216086	-0.186938775510204	0.0408643457382953	-0.318511404561825	0.300360144057623	Basal	0.97	31.9909802672128	med	-0.381759035876711	22.131051821963	med	-0.0420842077968321	0.0826713968667244
GBX.DISC.PCA391	0.0232893157262905	-0.0418247298919568	0.040672268907563	-0.010516206482593	0.168115246098439	LumA	0.76	38.8165249043429	med	0.0118031161105456	40.7869885080203	med	-0.413946870755784	-0.643366291883261
GBX.DISC.PCA392	0.346170468187275	0.235342136854742	-0.388523409363746	0.0392316926770708	-0.125186074429772	Basal	0.99	63.1045785318551	high	0.228831867775966	56.7455357172562	high	-1.17948518859664	-0.939495714607741
GBX.DISC.PCA393	-0.120960384153661	0.0998319327731093	8.16326530612245e-4	0.0151260504201681	-0.017046818727491	LumB	0.51	42.2606577243415	med	0.197333467781516	49.940258868072	med	-0.614234080724862	-0.334225692494272
GBX.DISC.PCA394	-0.160528211284514	-0.0349099639855942	0.122304921968788	-0.0759183673469388	0.00187274909963986	LumA	0.6	33.529874250971	med	-0.145930950736188	33.2881558333469	med	-0.140377691913493	0.404133390959457
GBX.DISC.PCA395	0.151020408163265	0.00446578631452581	-0.10453781512605	-0.0797599039615846	0.0292436974789916	Basal	0.71	44.9897626129793	med	-0.123838643893851	36.9716084233137	med	0.94378209413957	-0.0212148263637872
GBX.DISC.PCA396	0.119039615846339	-0.127298919567827	-0.0631452581032413	0.0348139255702281	0.0482593037214886	Basal	0.59	43.098742105727	med	0.32919757243849	54.1458905114797	high	-0.938065531349882	-1.29264844594449
GBX.DISC.PCA397	-0.0925330132052821	0.195582232893157	-0.163793517406963	0.236494597839136	-0.183385354141657	LumB	0.9	54.331118644672	high	0.660528184918235	72.2915574132829	high	-0.595751089242822	1.11051257382337
GBX.DISC.PCA398	0.157647058823529	0.239663865546218	-0.397454981992797	0.133733493397359	-0.309867947178872	Basal	0.91	64.1846357025069	high	0.627805592820025	73.3390829350542	high	0.559106525604179	-0.362442253220161
GBX.DISC.PCA399	-0.128067226890756	-0.138343337334934	0.0753421368547419	0.0751500600240096	-0.0276110444177671	LumA	0.4	36.6464718354353	med	0.395183638016578	55.3947902928856	high	0.263787186037614	-0.268360938033859
GBX.DISC.PCA4	0.0609363745498199	-0.0681392557022809	-0.0420168067226891	-0.258871548619448	0.205666266506603	Basal	0.85	37.8919261135231	med	-0.224364683775629	30.646940838464	med	-0.390500788042696	-0.67363735569497
GBX.DISC.PCA40	0.0184873949579832	-0.102424969987995	0.124033613445378	-0.137959183673469	0.167154861944778	LumA	0.75	32.3172504444036	med	-0.181366170377388	30.9279406625615	med	-0.989888710249118	0.580528261163054
GBX.DISC.PCA400	0.0941656662665066	0.0968547418967587	-0.249747899159664	0.152941176470588	-0.120672268907563	LumB	0.71	55.973813235506	high	0.828515255626234	78.6342049488356	high	0.694993291963447	-0.333241699819195
GBX.DISC.PCA401	0.203457382953181	0.0748619447779112	-0.341368547418968	0.141992797118848	-0.147370948379352	Basal	0.84	59.8075178342207	high	0.392489078258234	62.0404819167265	high	-0.283364302344432	-0.982697342106093
GBX.DISC.PCA402	0.259735894357743	-0.0513325330132053	-0.183289315726291	-0.161392557022809	0.0798559423769508	Basal	0.93	46.6093676655038	med	0.420095068764421	58.5749860314723	high	0.196930598708768	-0.142737280473104
GBX.DISC.PCA403	-0.0908043217286915	0.0172388955582233	0.00945978391356543	0.0715966386554622	0.0161824729891957	LumB	0.38	41.7846059015606	med	-0.040416772105193	40.0269918137386	med	-0.435103590976018	-2.43093706932098
GBX.DISC.PCA404	-0.181752701080432	-0.313421368547419	0.374981992797119	-0.260024009603842	0.419543817527011	LumA	1	15.7869241932067	low	-0.462016059727233	14.536680317531	med	-1.07009748525019	1.22650041857695
GBX.DISC.PCA405	-0.0530612244897959	0.248787515006002	-0.191644657863145	0.225738295318127	-0.0940696278511405	LumB	0.92	56.2816586312831	high	0.187465723333755	54.1302313688005	high	-1.5498753273809	-1.79038562660177
GBX.DISC.PCA406	-0.0185834333733493	-0.0548859543817527	0.0600720288115246	0.0424969987995198	0.0769747899159664	LumA	0.41	38.4998242394746	med	0.52327585601098	61.1451578928246	high	-0.324899716136985	-0.371531360447115
GBX.DISC.PCA407	-0.0684273709483793	0.0396158463385354	-0.0234813925570228	-0.0214645858343337	0.0437454981992797	LumB	0.24	42.0330513750724	med	0.120786051734205	46.4551410215137	med	-0.777634128459406	0.49406209053662
GBX.DISC.PCA408	0.0620888355342137	0.206434573829532	-0.167731092436975	0.0428811524609844	-0.139111644657863	Basal	0.85	52.1818754213968	med	0.04915668281806	46.9352291887947	med	0.129684426894855	0.137589925250468
GBX.DISC.PCA409	-0.00225690276110444	0.0150300120048019	-0.0395198079231693	0.163985594237695	-0.0690996398559424	LumB	0.75	45.7660617567121	med	0.327652177506026	55.7422946126639	high	-0.689418540634711	-0.762123163306616
GBX.DISC.PCA41	-0.0568067226890756	0.390924369747899	-0.140552220888355	0.239663865546218	-0.223721488595438	LumB	0.99	56.4627168385848	high	0.0163937688908747	47.9842728821626	med	0.636038218419679	-1.21491877983177
GBX.DISC.PCA410	-0.190492196878751	0.0272268907563025	0.0781272509003602	0.0682352941176471	-0.00177671068427371	LumA	0.41	38.5346083248923	med	0.123285722612135	45.850490591111	med	0.258195491291753	-0.447316486242606
GBX.DISC.PCA411	-0.256470588235294	-0.343289315726291	0.459783913565426	-0.209315726290516	0.352412965186074	LumA	1	12.3113352024857	low	-0.551803378694858	10.0709332217923	low	0.764723644656408	-0.413052115292462
GBX.DISC.PCA412	-0.0589195678271309	0.0573829531812725	0.0736134453781513	-0.0581512605042017	0.0107082833133253	LumA	0.39	37.7023477648754	med	-0.135443394326605	35.094604172163	med	0.211514429261194	0.498405810394311
GBX.DISC.PCA413	-0.0624729891956783	-0.062953181272509	0.171572629051621	-0.0843697478991597	0.0516206482593037	LumA	0.77	31.4206050705459	med	-0.138640345079164	32.7387969856495	med	-1.26281393490624	1.16642074828287
GBX.DISC.PCA414	0.170420168067227	-0.0839855942376951	-0.104345738295318	-0.107226890756303	0.106650660264106	Basal	0.76	43.3212859831368	med	0.303276464575416	53.0972863143033	high	0.511616122414591	1.36897021369057
GBX.DISC.PCA415	-0.129123649459784	-0.149483793517407	0.157839135654262	0.197214885954382	-0.00590636254501801	LumB	0.83	35.0991527323212	med	0.0663492524387199	41.993565391649	med	-0.517636549458872	-0.676632011762501
GBX.DISC.PCA416	-0.100216086434574	-0.0522929171668667	-0.0789915966386555	0.214789915966387	-0.169459783913565	LumB	0.87	46.7792017191441	med	0.3911521825523	58.4703875209563	high	1.61883445695246	-1.74905169375154
GBX.DISC.PCA417	0.0198319327731092	0.193565426170468	-0.108763505402161	-0.0401920768307323	-0.0289555822328932	Basal	0.82	47.950289645138	med	0.277511972333964	54.7868696575927	high	-0.191698256739528	-1.88746110214243
GBX.DISC.PCA418	0.246770708283313	-0.156014405762305	-0.125282112845138	-0.0602641056422569	0.125090036014406	Basal	0.92	44.2961942658852	med	0.155326786345645	47.1172268264047	med	-0.149653682758048	-1.7342658223732
GBX.DISC.PCA419	0.0476830732292917	0.0690996398559424	-0.0290516206482593	0.0986794717887155	-0.0286674669867947	LumB	0.51	45.2805003263046	med	-0.0027692728439995	42.5218713284048	med	-0.276545144698556	0.650786565360855
GBX.DISC.PCA42	0.144873949579832	-0.0135894357743097	-0.0935894357743097	-0.0825450180072029	0.137863145258103	Basal	0.69	44.1940814201822	med	-0.0355304448536187	40.2033660005994	med	0.162237738033827	-0.200036153731599
GBX.DISC.PCA420	0.14391356542617	0.279135654261705	-0.335222088835534	0.1262424969988	-0.192605042016807	Basal	0.95	61.9905052673116	high	0.0436869999527578	49.6594657582732	med	-0.0712135204572952	-0.922878035092213
GBX.DISC.PCA421	0.165906362545018	0.0992557022809124	-0.272797118847539	0.0610324129651861	-0.241680672268908	Basal	0.75	55.7829917319398	high	0.295424708878604	57.1400527400023	high	-0.709719633982591	1.05900418541181
GBX.DISC.PCA422	0.0368307322929172	0.0513325330132053	-0.218919567827131	0.136038415366146	-0.037406962785114	LumB	0.65	53.4615650358591	high	0.366213983846042	59.4153864587284	high	1.00533364142162	-0.896010491743081
GBX.DISC.PCA423	0.118175270108043	0.194909963985594	-0.0922448979591837	-0.0262665066026411	-0.0827370948379352	Basal	0.83	48.0052218456324	med	-0.184858278568609	36.2691482725109	med	-0.273676481704496	-0.501820656333431
GBX.DISC.PCA424	-0.166482593037215	-0.21046818727491	0.328403361344538	-0.00235294117647059	0.106458583433373	LumA	0.98	23.6120736710119	med	-0.516129030605106	15.2358566081932	med	0.875021618182234	1.29034297408577
GBX.DISC.PCA425	-0.147370948379352	-0.113853541416567	0.0171428571428571	0.0900360144057623	0.031452581032413	LumB	0.47	39.5715341025634	med	0.459049004598675	58.8777103908594	high	0.570513919814816	-0.422167132825445
GBX.DISC.PCA426	0.0941656662665066	0.294117647058824	-0.374597839135654	0.432509003601441	-0.399567827130852	LumB	1	68.7173411518961	high	0.621133457051773	75.0025594914953	high	0.388184040140139	-1.00297401883885
GBX.DISC.PCA427	-0.379591836734694	-0.144969987995198	0.357214885954382	-0.0520048019207683	0.102521008403361	LumA	0.99	21.4925733914272	low	-0.149743720059236	29.7730985906619	med	-0.634707110687747	1.12926379008092
